.entry _Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii
.param .u64 _Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_0,
.param .u64 _Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_1,
.param .u64 _Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_2,
.param .u32 _Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_3,
.param .u32 _Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_4,
.param .u32 _Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_5,
.param .u32 _Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_6,
.param .u32 _Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_7
)
{
.reg .pred %p<101>;
.reg .b16 %rs<85>;
.reg .f32 %f<1105>;
.reg .b32 %r<5230>;
.reg .b64 %rd<421>;

	.shared .align 4 .b8 _ZZN43_INTERNAL_25a57f3b_12_ggml_cuda_cu_2317e5a69mul_mat_qILi32ELi2ELi4ELb0E10block_q5_0Li128ELi64ELi4EXadL_ZNS_19allocate_tiles_q5_0ILi64EEEvPPiPP7__half2S4_S4_EEXadL_ZNS_15load_tiles_q5_0ILi64ELi4ELb0EEEvPKvS3_S6_S3_S3_RKiSC_SC_SC_EELi4EXadL_ZNS_25vec_dot_q5_0_q8_1_mul_matEPSB_PKS5_SD_SD_SD_SF_SC_SC_SC_EEEEvSA_SA_PfiiiiiE9tile_y_qs[16384];

	.shared .align 4 .b8 _ZZN43_INTERNAL_25a57f3b_12_ggml_cuda_cu_2317e5a69mul_mat_qILi32ELi2ELi4ELb0E10block_q5_0Li128ELi64ELi4EXadL_ZNS_19allocate_tiles_q5_0ILi64EEEvPPiPP7__half2S4_S4_EEXadL_ZNS_15load_tiles_q5_0ILi64ELi4ELb0EEEvPKvS3_S6_S3_S3_RKiSC_SC_SC_EELi4EXadL_ZNS_25vec_dot_q5_0_q8_1_mul_matEPSB_PKS5_SD_SD_SD_SF_SC_SC_SC_EEEEvSA_SA_PfiiiiiE9tile_y_ds[2048];

ld.param.u64 %rd38, [_Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_0];
ld.param.u64 %rd39, [_Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_1];
ld.param.u32 %r88, [_Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_3];
ld.param.u32 %r85, [_Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_5];
ld.param.u32 %r86, [_Z12mul_mat_q5_0ILb0EEvPKvS1_Pfiiiii_param_6];
	ld.shared.f32 %f754, [%r5099+832];
mul.ftz.f32 %f755, %f688, %f754;
cvt.rn.f32.s32 %f756, %r3906;
fma.rn.ftz.f32 %f963, %f755, %f756, %f963;

	dp4a.s32.s32 %r3910, %r5063, %r3912, %r5065;

	
	dp4a.s32.s32 %r3914, %r5067, %r3916, %r3910;

	
	dp4a.s32.s32 %r3918, %r5071, %r3920, %r3914;

	
	dp4a.s32.s32 %r3922, %r5075, %r3924, %r3918;

	
	dp4a.s32.s32 %r3926, %r5079, %r3928, %r3922;

	
	dp4a.s32.s32 %r3930, %r5083, %r3932, %r3926;

	
	dp4a.s32.s32 %r3934, %r5087, %r3936, %r3930;

	
	dp4a.s32.s32 %r3938, %r5091, %r3940, %r3934;

	mul.ftz.f32 %f757, %f691, %f754;
cvt.rn.f32.s32 %f758, %r3938;
fma.rn.ftz.f32 %f931, %f757, %f758, %f931;
ld.shared.u32 %r3976, [%r5107+7168];
ld.shared.u32 %r3980, [%r5107+7184];
ld.shared.u32 %r3984, [%r5107+7172];
ld.shared.u32 %r3988, [%r5107+7188];
ld.shared.u32 %r3992, [%r5107+7176];
ld.shared.u32 %r3996, [%r5107+7192];
ld.shared.u32 %r4000, [%r5107+7180];
ld.shared.u32 %r4004, [%r5107+7196];

	dp4a.s32.s32 %r3942, %r3047, %r3976, %r5065;

	
	dp4a.s32.s32 %r3946, %r5035, %r3980, %r3942;

	
	dp4a.s32.s32 %r3950, %r5039, %r3984, %r3946;

	
	dp4a.s32.s32 %r3954, %r5043, %r3988, %r3950;

	
	dp4a.s32.s32 %r3958, %r5047, %r3992, %r3954;

	
	dp4a.s32.s32 %r3962, %r5051, %r3996, %r3958;

	
	dp4a.s32.s32 %r3966, %r5055, %r4000, %r3962;

	
	dp4a.s32.s32 %r3970, %r5059, %r4004, %r3966;

	ld.shared.f32 %f759, [%r5099+896];
mul.ftz.f32 %f760, %f688, %f759;
cvt.rn.f32.s32 %f761, %r3970;
fma.rn.ftz.f32 %f962, %f760, %f761, %f962;

	dp4a.s32.s32 %r3974, %r5063, %r3976, %r5065;

	
	dp4a.s32.s32 %r3978, %r5067, %r3980, %r3974;

	
	dp4a.s32.s32 %r3982, %r5071, %r3984, %r3978;

	
	dp4a.s32.s32 %r3986, %r5075, %r3988, %r3982;

	
	dp4a.s32.s32 %r3990, %r5079, %r3992, %r3986;

	
	dp4a.s32.s32 %r3994, %r5083, %r3996, %r3990;

	
	dp4a.s32.s32 %r3998, %r5087, %r4000, %r3994;

	
	dp4a.s32.s32 %r4002, %r5091, %r4004, %r3998;

	mul.ftz.f32 %f762, %f691, %f759;
cvt.rn.f32.s32 %f763, %r4002;
fma.rn.ftz.f32 %f930, %f762, %f763, %f930;
ld.shared.u32 %r4040, [%r5107+7680];
ld.shared.u32 %r4044, [%r5107+7696];
ld.shared.u32 %r4048, [%r5107+7684];
ld.shared.u32 %r4052, [%r5107+7700];
ld.shared.u32 %r4056, [%r5107+7688];
ld.shared.u32 %r4060, [%r5107+7704];
ld.shared.u32 %r4064, [%r5107+7692];
ld.shared.u32 %r4068, [%r5107+7708];

	dp4a.s32.s32 %r4006, %r3047, %r4040, %r5065;

	
	dp4a.s32.s32 %r4010, %r5035, %r4044, %r4006;

	
	dp4a.s32.s32 %r4014, %r5039, %r4048, %r4010;

	
	dp4a.s32.s32 %r4018, %r5043, %r4052, %r4014;

	
	dp4a.s32.s32 %r4022, %r5047, %r4056, %r4018;

	
	dp4a.s32.s32 %r4026, %r5051, %r4060, %r4022;

	
	dp4a.s32.s32 %r4030, %r5055, %r4064, %r4026;

	
	dp4a.s32.s32 %r4034, %r5059, %r4068, %r4030;

	ld.shared.f32 %f764, [%r5099+960];
mul.ftz.f32 %f765, %f688, %f764;
cvt.rn.f32.s32 %f766, %r4034;
fma.rn.ftz.f32 %f961, %f765, %f766, %f961;

	dp4a.s32.s32 %r4038, %r5063, %r4040, %r5065;

	
	dp4a.s32.s32 %r4042, %r5067, %r4044, %r4038;

	
	dp4a.s32.s32 %r4046, %r5071, %r4048, %r4042;

	
	dp4a.s32.s32 %r4050, %r5075, %r4052, %r4046;

	
	dp4a.s32.s32 %r4054, %r5079, %r4056, %r4050;

	
	dp4a.s32.s32 %r4058, %r5083, %r4060, %r4054;

	
	dp4a.s32.s32 %r4062, %r5087, %r4064, %r4058;

	
	dp4a.s32.s32 %r4066, %r5091, %r4068, %r4062;

	mul.ftz.f32 %f767, %f691, %f764;
cvt.rn.f32.s32 %f768, %r4066;
fma.rn.ftz.f32 %f929, %f767, %f768, %f929;
ld.shared.u32 %r4104, [%r5107+8192];
ld.shared.u32 %r4108, [%r5107+8208];
ld.shared.u32 %r4112, [%r5107+8196];
ld.shared.u32 %r4116, [%r5107+8212];
ld.shared.u32 %r4120, [%r5107+8200];
ld.shared.u32 %r4124, [%r5107+8216];
ld.shared.u32 %r4128, [%r5107+8204];
ld.shared.u32 %r4132, [%r5107+8220];

	dp4a.s32.s32 %r4070, %r3047, %r4104, %r5065;

	
	dp4a.s32.s32 %r4074, %r5035, %r4108, %r4070;

	
	dp4a.s32.s32 %r4078, %r5039, %r4112, %r4074;

	
	dp4a.s32.s32 %r4082, %r5043, %r4116, %r4078;

	
	dp4a.s32.s32 %r4086, %r5047, %r4120, %r4082;

	
	dp4a.s32.s32 %r4090, %r5051, %r4124, %r4086;

	
	dp4a.s32.s32 %r4094, %r5055, %r4128, %r4090;

	
	dp4a.s32.s32 %r4098, %r5059, %r4132, %r4094;

	ld.shared.f32 %f769, [%r5099+1024];
mul.ftz.f32 %f770, %f688, %f769;
cvt.rn.f32.s32 %f771, %r4098;
fma.rn.ftz.f32 %f960, %f770, %f771, %f960;

	dp4a.s32.s32 %r4102, %r5063, %r4104, %r5065;

	
	dp4a.s32.s32 %r4106, %r5067, %r4108, %r4102;

	
	dp4a.s32.s32 %r4110, %r5071, %r4112, %r4106;

	
	dp4a.s32.s32 %r4114, %r5075, %r4116, %r4110;

	
	dp4a.s32.s32 %r4118, %r5079, %r4120, %r4114;

	
	dp4a.s32.s32 %r4122, %r5083, %r4124, %r4118;

	
	dp4a.s32.s32 %r4126, %r5087, %r4128, %r4122;

	
	dp4a.s32.s32 %r4130, %r5091, %r4132, %r4126;

	mul.ftz.f32 %f772, %f691, %f769;
cvt.rn.f32.s32 %f773, %r4130;
fma.rn.ftz.f32 %f928, %f772, %f773, %f928;
ld.shared.u32 %r4168, [%r5107+8704];
ld.shared.u32 %r4172, [%r5107+8720];
ld.shared.u32 %r4176, [%r5107+8708];
ld.shared.u32 %r4180, [%r5107+8724];
ld.shared.u32 %r4184, [%r5107+8712];
ld.shared.u32 %r4188, [%r5107+8728];
ld.shared.u32 %r4192, [%r5107+8716];
ld.shared.u32 %r4196, [%r5107+8732];

	dp4a.s32.s32 %r4134, %r3047, %r4168, %r5065;

	
	dp4a.s32.s32 %r4138, %r5035, %r4172, %r4134;

	
	dp4a.s32.s32 %r4142, %r5039, %r4176, %r4138;

	
	dp4a.s32.s32 %r4146, %r5043, %r4180, %r4142;

	
	dp4a.s32.s32 %r4150, %r5047, %r4184, %r4146;

	
	dp4a.s32.s32 %r4154, %r5051, %r4188, %r4150;

	
	dp4a.s32.s32 %r4158, %r5055, %r4192, %r4154;

	
	dp4a.s32.s32 %r4162, %r5059, %r4196, %r4158;

	ld.shared.f32 %f774, [%r5099+1088];
mul.ftz.f32 %f775, %f688, %f774;
cvt.rn.f32.s32 %f776, %r4162;
fma.rn.ftz.f32 %f959, %f775, %f776, %f959;

	dp4a.s32.s32 %r4166, %r5063, %r4168, %r5065;

	
	dp4a.s32.s32 %r4170, %r5067, %r4172, %r4166;

	
	dp4a.s32.s32 %r4174, %r5071, %r4176, %r4170;

	
	dp4a.s32.s32 %r4178, %r5075, %r4180, %r4174;

	
	dp4a.s32.s32 %r4182, %r5079, %r4184, %r4178;

	
	dp4a.s32.s32 %r4186, %r5083, %r4188, %r4182;

	
	dp4a.s32.s32 %r4190, %r5087, %r4192, %r4186;

	
	dp4a.s32.s32 %r4194, %r5091, %r4196, %r4190;

	mul.ftz.f32 %f777, %f691, %f774;
cvt.rn.f32.s32 %f778, %r4194;
fma.rn.ftz.f32 %f927, %f777, %f778, %f927;
ld.shared.u32 %r4232, [%r5107+9216];
ld.shared.u32 %r4236, [%r5107+9232];
ld.shared.u32 %r4240, [%r5107+9220];
ld.shared.u32 %r4244, [%r5107+9236];
ld.shared.u32 %r4248, [%r5107+9224];
ld.shared.u32 %r4252, [%r5107+9240];
ld.shared.u32 %r4256, [%r5107+9228];
ld.shared.u32 %r4260, [%r5107+9244];

	dp4a.s32.s32 %r4198, %r3047, %r4232, %r5065;

	
	dp4a.s32.s32 %r4202, %r5035, %r4236, %r4198;

	
	dp4a.s32.s32 %r4206, %r5039, %r4240, %r4202;

	
	dp4a.s32.s32 %r4210, %r5043, %r4244, %r4206;

	
	dp4a.s32.s32 %r4214, %r5047, %r4248, %r4210;

	
	dp4a.s32.s32 %r4218, %r5051, %r4252, %r4214;

	
	dp4a.s32.s32 %r4222, %r5055, %r4256, %r4218;

	
	dp4a.s32.s32 %r4226, %r5059, %r4260, %r4222;

	ld.shared.f32 %f779, [%r5099+1152];
mul.ftz.f32 %f780, %f688, %f779;
cvt.rn.f32.s32 %f781, %r4226;
fma.rn.ftz.f32 %f958, %f780, %f781, %f958;

	dp4a.s32.s32 %r4230, %r5063, %r4232, %r5065;

	
	dp4a.s32.s32 %r4234, %r5067, %r4236, %r4230;

	
	dp4a.s32.s32 %r4238, %r5071, %r4240, %r4234;

	
	dp4a.s32.s32 %r4242, %r5075, %r4244, %r4238;

	
	dp4a.s32.s32 %r4246, %r5079, %r4248, %r4242;

	
	dp4a.s32.s32 %r4250, %r5083, %r4252, %r4246;

	
	dp4a.s32.s32 %r4254, %r5087, %r4256, %r4250;

	
	dp4a.s32.s32 %r4258, %r5091, %r4260, %r4254;

	mul.ftz.f32 %f782, %f691, %f779;
cvt.rn.f32.s32 %f783, %r4258;
fma.rn.ftz.f32 %f926, %f782, %f783, %f926;
ld.shared.u32 %r4296, [%r5107+9728];
ld.shared.u32 %r4300, [%r5107+9744];
ld.shared.u32 %r4304, [%r5107+9732];
ld.shared.u32 %r4308, [%r5107+9748];
ld.shared.u32 %r4312, [%r5107+9736];
ld.shared.u32 %r4316, [%r5107+9752];
ld.shared.u32 %r4320, [%r5107+9740];
ld.shared.u32 %r4324, [%r5107+9756];

	dp4a.s32.s32 %r4262, %r3047, %r4296, %r5065;

	
	dp4a.s32.s32 %r4266, %r5035, %r4300, %r4262;

	
	dp4a.s32.s32 %r4270, %r5039, %r4304, %r4266;

	
	dp4a.s32.s32 %r4274, %r5043, %r4308, %r4270;

	
	dp4a.s32.s32 %r4278, %r5047, %r4312, %r4274;

	
	dp4a.s32.s32 %r4282, %r5051, %r4316, %r4278;

	
	dp4a.s32.s32 %r4286, %r5055, %r4320, %r4282;

	
	dp4a.s32.s32 %r4290, %r5059, %r4324, %r4286;

	ld.shared.f32 %f784, [%r5099+1216];
mul.ftz.f32 %f785, %f688, %f784;
cvt.rn.f32.s32 %f786, %r4290;
fma.rn.ftz.f32 %f957, %f785, %f786, %f957;

	dp4a.s32.s32 %r4294, %r5063, %r4296, %r5065;

	
	dp4a.s32.s32 %r4298, %r5067, %r4300, %r4294;

	
	dp4a.s32.s32 %r4302, %r5071, %r4304, %r4298;

	
	dp4a.s32.s32 %r4306, %r5075, %r4308, %r4302;

	
	dp4a.s32.s32 %r4310, %r5079, %r4312, %r4306;

	
	dp4a.s32.s32 %r4314, %r5083, %r4316, %r4310;

	
	dp4a.s32.s32 %r4318, %r5087, %r4320, %r4314;

	
	dp4a.s32.s32 %r4322, %r5091, %r4324, %r4318;

	mul.ftz.f32 %f787, %f691, %f784;
cvt.rn.f32.s32 %f788, %r4322;
fma.rn.ftz.f32 %f925, %f787, %f788, %f925;
ld.shared.u32 %r4360, [%r5107+10240];
ld.shared.u32 %r4364, [%r5107+10256];
ld.shared.u32 %r4368, [%r5107+10244];
ld.shared.u32 %r4372, [%r5107+10260];
ld.shared.u32 %r4376, [%r5107+10248];
ld.shared.u32 %r4380, [%r5107+10264];
ld.shared.u32 %r4384, [%r5107+10252];
ld.shared.u32 %r4388, [%r5107+10268];

	dp4a.s32.s32 %r4326, %r3047, %r4360, %r5065;

	
	dp4a.s32.s32 %r4330, %r5035, %r4364, %r4326;

	
	dp4a.s32.s32 %r4334, %r5039, %r4368, %r4330;

	
	dp4a.s32.s32 %r4338, %r5043, %r4372, %r4334;

	
	dp4a.s32.s32 %r4342, %r5047, %r4376, %r4338;

	
	dp4a.s32.s32 %r4346, %r5051, %r4380, %r4342;

	
	dp4a.s32.s32 %r4350, %r5055, %r4384, %r4346;

	
	dp4a.s32.s32 %r4354, %r5059, %r4388, %r4350;

	ld.shared.f32 %f789, [%r5099+1280];
mul.ftz.f32 %f790, %f688, %f789;
cvt.rn.f32.s32 %f791, %r4354;
fma.rn.ftz.f32 %f956, %f790, %f791, %f956;

	dp4a.s32.s32 %r4358, %r5063, %r4360, %r5065;

	
	dp4a.s32.s32 %r4362, %r5067, %r4364, %r4358;

	
	dp4a.s32.s32 %r4366, %r5071, %r4368, %r4362;

	
	dp4a.s32.s32 %r4370, %r5075, %r4372, %r4366;

	
	dp4a.s32.s32 %r4374, %r5079, %r4376, %r4370;

	
	dp4a.s32.s32 %r4378, %r5083, %r4380, %r4374;

	
	dp4a.s32.s32 %r4382, %r5087, %r4384, %r4378;

	
	dp4a.s32.s32 %r4386, %r5091, %r4388, %r4382;

	mul.ftz.f32 %f792, %f691, %f789;
cvt.rn.f32.s32 %f793, %r4386;
fma.rn.ftz.f32 %f924, %f792, %f793, %f924;
ld.shared.u32 %r4424, [%r5107+10752];
ld.shared.u32 %r4428, [%r5107+10768];
ld.shared.u32 %r4432, [%r5107+10756];
ld.shared.u32 %r4436, [%r5107+10772];
ld.shared.u32 %r4440, [%r5107+10760];
ld.shared.u32 %r4444, [%r5107+10776];
ld.shared.u32 %r4448, [%r5107+10764];
ld.shared.u32 %r4452, [%r5107+10780];

	dp4a.s32.s32 %r4390, %r3047, %r4424, %r5065;

	
	dp4a.s32.s32 %r4394, %r5035, %r4428, %r4390;

	
	dp4a.s32.s32 %r4398, %r5039, %r4432, %r4394;

	
	dp4a.s32.s32 %r4402, %r5043, %r4436, %r4398;

	
	dp4a.s32.s32 %r4406, %r5047, %r4440, %r4402;

	
	dp4a.s32.s32 %r4410, %r5051, %r4444, %r4406;

	
	dp4a.s32.s32 %r4414, %r5055, %r4448, %r4410;

	
	dp4a.s32.s32 %r4418, %r5059, %r4452, %r4414;

	ld.shared.f32 %f794, [%r5099+1344];
mul.ftz.f32 %f795, %f688, %f794;
cvt.rn.f32.s32 %f796, %r4418;
fma.rn.ftz.f32 %f955, %f795, %f796, %f955;

	dp4a.s32.s32 %r4422, %r5063, %r4424, %r5065;

	
	dp4a.s32.s32 %r4426, %r5067, %r4428, %r4422;

	
	dp4a.s32.s32 %r4430, %r5071, %r4432, %r4426;

	
	dp4a.s32.s32 %r4434, %r5075, %r4436, %r4430;

	
	dp4a.s32.s32 %r4438, %r5079, %r4440, %r4434;

	
	dp4a.s32.s32 %r4442, %r5083, %r4444, %r4438;

	
	dp4a.s32.s32 %r4446, %r5087, %r4448, %r4442;

	
	dp4a.s32.s32 %r4450, %r5091, %r4452, %r4446;

	mul.ftz.f32 %f797, %f691, %f794;
cvt.rn.f32.s32 %f798, %r4450;
fma.rn.ftz.f32 %f923, %f797, %f798, %f923;
ld.shared.u32 %r4488, [%r5107+11264];
ld.shared.u32 %r4492, [%r5107+11280];
ld.shared.u32 %r4496, [%r5107+11268];
ld.shared.u32 %r4500, [%r5107+11284];
ld.shared.u32 %r4504, [%r5107+11272];
ld.shared.u32 %r4508, [%r5107+11288];
ld.shared.u32 %r4512, [%r5107+11276];
ld.shared.u32 %r4516, [%r5107+11292];

	dp4a.s32.s32 %r4454, %r3047, %r4488, %r5065;

	
	dp4a.s32.s32 %r4458, %r5035, %r4492, %r4454;

	
	dp4a.s32.s32 %r4462, %r5039, %r4496, %r4458;

	
	dp4a.s32.s32 %r4466, %r5043, %r4500, %r4462;

	
	dp4a.s32.s32 %r4470, %r5047, %r4504, %r4466;

	
	dp4a.s32.s32 %r4474, %r5051, %r4508, %r4470;

	
	dp4a.s32.s32 %r4478, %r5055, %r4512, %r4474;

	
	dp4a.s32.s32 %r4482, %r5059, %r4516, %r4478;

	ld.shared.f32 %f799, [%r5099+1408];
mul.ftz.f32 %f800, %f688, %f799;
cvt.rn.f32.s32 %f801, %r4482;
fma.rn.ftz.f32 %f954, %f800, %f801, %f954;

	dp4a.s32.s32 %r4486, %r5063, %r4488, %r5065;

	
	dp4a.s32.s32 %r4490, %r5067, %r4492, %r4486;

	
	dp4a.s32.s32 %r4494, %r5071, %r4496, %r4490;

	
	dp4a.s32.s32 %r4498, %r5075, %r4500, %r4494;

	
	dp4a.s32.s32 %r4502, %r5079, %r4504, %r4498;

	
	dp4a.s32.s32 %r4506, %r5083, %r4508, %r4502;

	
	dp4a.s32.s32 %r4510, %r5087, %r4512, %r4506;

	
	dp4a.s32.s32 %r4514, %r5091, %r4516, %r4510;

	mul.ftz.f32 %f802, %f691, %f799;
cvt.rn.f32.s32 %f803, %r4514;
fma.rn.ftz.f32 %f922, %f802, %f803, %f922;
ld.shared.u32 %r4552, [%r5107+11776];
ld.shared.u32 %r4556, [%r5107+11792];
ld.shared.u32 %r4560, [%r5107+11780];
ld.shared.u32 %r4564, [%r5107+11796];
ld.shared.u32 %r4568, [%r5107+11784];
ld.shared.u32 %r4572, [%r5107+11800];
ld.shared.u32 %r4576, [%r5107+11788];
ld.shared.u32 %r4580, [%r5107+11804];

	dp4a.s32.s32 %r4518, %r3047, %r4552, %r5065;

	
	dp4a.s32.s32 %r4522, %r5035, %r4556, %r4518;

	
	dp4a.s32.s32 %r4526, %r5039, %r4560, %r4522;

	
	dp4a.s32.s32 %r4530, %r5043, %r4564, %r4526;

	
	dp4a.s32.s32 %r4534, %r5047, %r4568, %r4530;

	
	dp4a.s32.s32 %r4538, %r5051, %r4572, %r4534;

	
	dp4a.s32.s32 %r4542, %r5055, %r4576, %r4538;

	
	dp4a.s32.s32 %r4546, %r5059, %r4580, %r4542;

	ld.shared.f32 %f804, [%r5099+1472];
mul.ftz.f32 %f805, %f688, %f804;
cvt.rn.f32.s32 %f806, %r4546;
fma.rn.ftz.f32 %f953, %f805, %f806, %f953;

	dp4a.s32.s32 %r4550, %r5063, %r4552, %r5065;

	
	dp4a.s32.s32 %r4554, %r5067, %r4556, %r4550;

	
	dp4a.s32.s32 %r4558, %r5071, %r4560, %r4554;

	
	dp4a.s32.s32 %r4562, %r5075, %r4564, %r4558;

	
	dp4a.s32.s32 %r4566, %r5079, %r4568, %r4562;

	
	dp4a.s32.s32 %r4570, %r5083, %r4572, %r4566;

	
	dp4a.s32.s32 %r4574, %r5087, %r4576, %r4570;

	
	dp4a.s32.s32 %r4578, %r5091, %r4580, %r4574;

	mul.ftz.f32 %f807, %f691, %f804;
cvt.rn.f32.s32 %f808, %r4578;
fma.rn.ftz.f32 %f921, %f807, %f808, %f921;
ld.shared.u32 %r4616, [%r5107+12288];
ld.shared.u32 %r4620, [%r5107+12304];
ld.shared.u32 %r4624, [%r5107+12292];
ld.shared.u32 %r4628, [%r5107+12308];
ld.shared.u32 %r4632, [%r5107+12296];
ld.shared.u32 %r4636, [%r5107+12312];
ld.shared.u32 %r4640, [%r5107+12300];
ld.shared.u32 %r4644, [%r5107+12316];

	dp4a.s32.s32 %r4582, %r3047, %r4616, %r5065;

	
	dp4a.s32.s32 %r4586, %r5035, %r4620, %r4582;

	
	dp4a.s32.s32 %r4590, %r5039, %r4624, %r4586;

	
	dp4a.s32.s32 %r4594, %r5043, %r4628, %r4590;

	
	dp4a.s32.s32 %r4598, %r5047, %r4632, %r4594;

	
	dp4a.s32.s32 %r4602, %r5051, %r4636, %r4598;

	
	dp4a.s32.s32 %r4606, %r5055, %r4640, %r4602;

	
	dp4a.s32.s32 %r4610, %r5059, %r4644, %r4606;

	ld.shared.f32 %f809, [%r5099+1536];
mul.ftz.f32 %f810, %f688, %f809;
cvt.rn.f32.s32 %f811, %r4610;
fma.rn.ftz.f32 %f952, %f810, %f811, %f952;

	dp4a.s32.s32 %r4614, %r5063, %r4616, %r5065;

	
	dp4a.s32.s32 %r4618, %r5067, %r4620, %r4614;

	
	dp4a.s32.s32 %r4622, %r5071, %r4624, %r4618;

	
	dp4a.s32.s32 %r4626, %r5075, %r4628, %r4622;

	
	dp4a.s32.s32 %r4630, %r5079, %r4632, %r4626;

	
	dp4a.s32.s32 %r4634, %r5083, %r4636, %r4630;

	
	dp4a.s32.s32 %r4638, %r5087, %r4640, %r4634;

	
	dp4a.s32.s32 %r4642, %r5091, %r4644, %r4638;

	mul.ftz.f32 %f812, %f691, %f809;
cvt.rn.f32.s32 %f813, %r4642;
fma.rn.ftz.f32 %f920, %f812, %f813, %f920;
ld.shared.u32 %r4680, [%r5107+12800];
ld.shared.u32 %r4684, [%r5107+12816];
ld.shared.u32 %r4688, [%r5107+12804];
ld.shared.u32 %r4692, [%r5107+12820];
ld.shared.u32 %r4696, [%r5107+12808];
ld.shared.u32 %r4700, [%r5107+12824];
ld.shared.u32 %r4704, [%r5107+12812];
ld.shared.u32 %r4708, [%r5107+12828];

	dp4a.s32.s32 %r4646, %r3047, %r4680, %r5065;

	
	dp4a.s32.s32 %r4650, %r5035, %r4684, %r4646;

	
	dp4a.s32.s32 %r4654, %r5039, %r4688, %r4650;

	
	dp4a.s32.s32 %r4658, %r5043, %r4692, %r4654;

	
	dp4a.s32.s32 %r4662, %r5047, %r4696, %r4658;

	
	dp4a.s32.s32 %r4666, %r5051, %r4700, %r4662;

	
	dp4a.s32.s32 %r4670, %r5055, %r4704, %r4666;

	
	dp4a.s32.s32 %r4674, %r5059, %r4708, %r4670;

	ld.shared.f32 %f814, [%r5099+1600];
mul.ftz.f32 %f815, %f688, %f814;
cvt.rn.f32.s32 %f816, %r4674;
fma.rn.ftz.f32 %f951, %f815, %f816, %f951;

	dp4a.s32.s32 %r4678, %r5063, %r4680, %r5065;

	
	dp4a.s32.s32 %r4682, %r5067, %r4684, %r4678;

	
	dp4a.s32.s32 %r4686, %r5071, %r4688, %r4682;

	
	dp4a.s32.s32 %r4690, %r5075, %r4692, %r4686;

	
	dp4a.s32.s32 %r4694, %r5079, %r4696, %r4690;

	
	dp4a.s32.s32 %r4698, %r5083, %r4700, %r4694;

	
	dp4a.s32.s32 %r4702, %r5087, %r4704, %r4698;

	
	dp4a.s32.s32 %r4706, %r5091, %r4708, %r4702;

	mul.ftz.f32 %f817, %f691, %f814;
cvt.rn.f32.s32 %f818, %r4706;
fma.rn.ftz.f32 %f919, %f817, %f818, %f919;
ld.shared.u32 %r4744, [%r5107+13312];
ld.shared.u32 %r4748, [%r5107+13328];
ld.shared.u32 %r4752, [%r5107+13316];
ld.shared.u32 %r4756, [%r5107+13332];
ld.shared.u32 %r4760, [%r5107+13320];
ld.shared.u32 %r4764, [%r5107+13336];
ld.shared.u32 %r4768, [%r5107+13324];
ld.shared.u32 %r4772, [%r5107+13340];

	dp4a.s32.s32 %r4710, %r3047, %r4744, %r5065;

	
	dp4a.s32.s32 %r4714, %r5035, %r4748, %r4710;

	
	dp4a.s32.s32 %r4718, %r5039, %r4752, %r4714;

	
	dp4a.s32.s32 %r4722, %r5043, %r4756, %r4718;

	
	dp4a.s32.s32 %r4726, %r5047, %r4760, %r4722;

	
	dp4a.s32.s32 %r4730, %r5051, %r4764, %r4726;

	
	dp4a.s32.s32 %r4734, %r5055, %r4768, %r4730;

	
	dp4a.s32.s32 %r4738, %r5059, %r4772, %r4734;

	ld.shared.f32 %f819, [%r5099+1664];
mul.ftz.f32 %f820, %f688, %f819;
cvt.rn.f32.s32 %f821, %r4738;
fma.rn.ftz.f32 %f950, %f820, %f821, %f950;

	dp4a.s32.s32 %r4742, %r5063, %r4744, %r5065;

	
	dp4a.s32.s32 %r4746, %r5067, %r4748, %r4742;

	
	dp4a.s32.s32 %r4750, %r5071, %r4752, %r4746;

	
	dp4a.s32.s32 %r4754, %r5075, %r4756, %r4750;

	
	dp4a.s32.s32 %r4758, %r5079, %r4760, %r4754;

	
	dp4a.s32.s32 %r4762, %r5083, %r4764, %r4758;

	
	dp4a.s32.s32 %r4766, %r5087, %r4768, %r4762;

	
	dp4a.s32.s32 %r4770, %r5091, %r4772, %r4766;

